match_id,season,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,winner
335987,2007/08,Rajasthan Royals,Kings XI Punjab,0,0,0.0,0.0,0,0,0.0,0.0,Rajasthan Royals
335988,2007/08,Deccan Chargers,Delhi Daredevils,0,0,0.0,0.0,0,1,0.0,1.0,Delhi Daredevils
335989,2007/08,Chennai Super Kings,Mumbai Indians,0,0,0.0,0.0,1,0,1.0,0.0,Chennai Super Kings
335990,2007/08,Deccan Chargers,Rajasthan Royals,0,0,0.0,0.0,0,1,0.0,0.5,Rajasthan Royals
335991,2007/08,Kings XI Punjab,Mumbai Indians,0,0,0.0,0.0,0,0,0.0,0.0,Kings XI Punjab
335992,2007/08,Royal Challengers Bangalore,Rajasthan Royals,0,0,0.0,0.0,1,2,0.5,0.6666666666666666,Rajasthan Royals
335993,2007/08,Chennai Super Kings,Kolkata Knight Riders,0,0,0.0,0.0,2,2,1.0,1.0,Chennai Super Kings
335994,2007/08,Mumbai Indians,Deccan Chargers,0,0,0.0,0.0,0,0,0.0,0.0,Deccan Chargers
335995,2007/08,Kings XI Punjab,Delhi Daredevils,0,0,0.0,0.0,1,2,0.3333333333333333,1.0,Kings XI Punjab
335996,2007/08,Royal Challengers Bangalore,Chennai Super Kings,0,0,0.0,0.0,1,3,0.3333333333333333,1.0,Chennai Super Kings
335997,2007/08,Kolkata Knight Riders,Mumbai Indians,0,0,0.0,0.0,2,0,0.6666666666666666,0.0,Mumbai Indians
335998,2007/08,Delhi Daredevils,Royal Challengers Bangalore,0,0,0.0,0.0,2,1,0.6666666666666666,0.25,Delhi Daredevils
335999,2007/08,Deccan Chargers,Kings XI Punjab,0,0,0.0,0.0,1,2,0.25,0.5,Kings XI Punjab
336000,2007/08,Rajasthan Royals,Kolkata Knight Riders,0,0,0.0,0.0,3,2,0.75,0.5,Rajasthan Royals
336001,2007/08,Chennai Super Kings,Delhi Daredevils,0,0,0.0,0.0,4,3,1.0,0.75,Delhi Daredevils
336003,2007/08,Kings XI Punjab,Kolkata Knight Riders,0,0,0.0,0.0,3,2,0.6,0.4,Kings XI Punjab
336034,2007/08,Royal Challengers Bangalore,Deccan Chargers,0,0,0.0,0.0,1,1,0.2,0.2,Royal Challengers Bangalore
336004,2007/08,Mumbai Indians,Delhi Daredevils,0,0,0.0,0.0,1,4,0.2,0.8,Mumbai Indians
336005,2007/08,Rajasthan Royals,Chennai Super Kings,0,0,0.0,0.0,4,4,0.8,0.8,Rajasthan Royals
336006,2007/08,Royal Challengers Bangalore,Kings XI Punjab,0,0,0.0,0.0,2,4,0.3333333333333333,0.6666666666666666,Kings XI Punjab
336007,2007/08,Chennai Super Kings,Deccan Chargers,0,0,0.0,0.0,4,1,0.6666666666666666,0.16666666666666666,Deccan Chargers
336008,2007/08,Mumbai Indians,Rajasthan Royals,0,0,0.0,0.0,2,5,0.3333333333333333,0.8333333333333334,Mumbai Indians
336009,2007/08,Delhi Daredevils,Chennai Super Kings,1,0,1.0,0.0,4,4,0.6666666666666666,0.5714285714285714,Chennai Super Kings
336010,2007/08,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,1.0,0.0,2,2,0.3333333333333333,0.2857142857142857,Kolkata Knight Riders
336011,2007/08,Rajasthan Royals,Deccan Chargers,1,0,1.0,0.0,5,2,0.7142857142857143,0.2857142857142857,Rajasthan Royals
336013,2007/08,Chennai Super Kings,Kings XI Punjab,1,0,1.0,0.0,5,5,0.625,0.7142857142857143,Chennai Super Kings
336014,2007/08,Deccan Chargers,Kolkata Knight Riders,0,1,0.0,1.0,2,3,0.25,0.42857142857142855,Kolkata Knight Riders
336015,2007/08,Rajasthan Royals,Delhi Daredevils,0,1,0.0,1.0,6,4,0.75,0.5714285714285714,Rajasthan Royals
336016,2007/08,Kings XI Punjab,Royal Challengers Bangalore,1,0,1.0,0.0,5,2,0.625,0.25,Kings XI Punjab
336017,2007/08,Kolkata Knight Riders,Delhi Daredevils,0,0,0.0,0.0,4,4,0.5,0.5,Kolkata Knight Riders
336018,2007/08,Mumbai Indians,Chennai Super Kings,0,1,0.0,1.0,3,6,0.42857142857142855,0.6666666666666666,Mumbai Indians
336020,2007/08,Delhi Daredevils,Deccan Chargers,1,0,1.0,0.0,4,2,0.4444444444444444,0.2222222222222222,Delhi Daredevils
336021,2007/08,Mumbai Indians,Kolkata Knight Riders,1,0,1.0,0.0,4,5,0.5,0.5555555555555556,Mumbai Indians
336022,2007/08,Delhi Daredevils,Kings XI Punjab,0,1,0.0,1.0,5,6,0.5,0.6666666666666666,Kings XI Punjab
336023,2007/08,Rajasthan Royals,Royal Challengers Bangalore,1,0,1.0,0.0,7,2,0.7777777777777778,0.2222222222222222,Rajasthan Royals
336024,2007/08,Deccan Chargers,Mumbai Indians,1,0,1.0,0.0,2,5,0.2,0.5555555555555556,Mumbai Indians
336025,2007/08,Kolkata Knight Riders,Chennai Super Kings,0,1,0.0,1.0,5,6,0.5,0.6,Chennai Super Kings
336026,2007/08,Royal Challengers Bangalore,Delhi Daredevils,0,1,0.0,1.0,2,5,0.2,0.45454545454545453,Delhi Daredevils
336027,2007/08,Kolkata Knight Riders,Rajasthan Royals,0,1,0.0,1.0,5,8,0.45454545454545453,0.8,Rajasthan Royals
336028,2007/08,Mumbai Indians,Kings XI Punjab,0,1,0.0,1.0,6,7,0.6,0.7,Kings XI Punjab
336029,2007/08,Chennai Super Kings,Royal Challengers Bangalore,1,0,1.0,0.0,7,2,0.6363636363636364,0.18181818181818182,Royal Challengers Bangalore
336031,2007/08,Kings XI Punjab,Deccan Chargers,1,0,1.0,0.0,8,2,0.7272727272727273,0.18181818181818182,Kings XI Punjab
336032,2007/08,Delhi Daredevils,Mumbai Indians,0,1,0.0,1.0,6,6,0.5,0.5454545454545454,Delhi Daredevils
336033,2007/08,Chennai Super Kings,Rajasthan Royals,0,1,0.0,1.0,7,9,0.5833333333333334,0.8181818181818182,Rajasthan Royals
336002,2007/08,Deccan Chargers,Royal Challengers Bangalore,0,1,0.0,1.0,2,3,0.16666666666666666,0.25,Royal Challengers Bangalore
336035,2007/08,Kolkata Knight Riders,Kings XI Punjab,0,1,0.0,1.0,5,9,0.4166666666666667,0.75,Kolkata Knight Riders
336036,2007/08,Rajasthan Royals,Mumbai Indians,0,1,0.0,1.0,10,6,0.8333333333333334,0.5,Rajasthan Royals
336037,2007/08,Deccan Chargers,Chennai Super Kings,1,0,1.0,0.0,2,7,0.15384615384615385,0.5384615384615384,Chennai Super Kings
336012,2007/08,Royal Challengers Bangalore,Mumbai Indians,1,0,1.0,0.0,4,6,0.3076923076923077,0.46153846153846156,Mumbai Indians
336019,2007/08,Kings XI Punjab,Rajasthan Royals,0,1,0.0,1.0,9,11,0.6923076923076923,0.8461538461538461,Kings XI Punjab
336038,2007/08,Delhi Daredevils,Rajasthan Royals,1,1,0.5,0.5,7,11,0.5384615384615384,0.7857142857142857,Rajasthan Royals
336039,2007/08,Chennai Super Kings,Kings XI Punjab,2,0,1.0,0.0,8,10,0.5714285714285714,0.7142857142857143,Chennai Super Kings
336040,2007/08,Chennai Super Kings,Rajasthan Royals,0,2,0.0,1.0,9,12,0.6,0.8,Rajasthan Royals
392181,2009,Chennai Super Kings,Mumbai Indians,1,1,0.5,0.5,9,7,0.5625,0.5,Mumbai Indians
392182,2009,Royal Challengers Bangalore,Rajasthan Royals,0,2,0.0,1.0,4,13,0.2857142857142857,0.8125,Royal Challengers Bangalore
392183,2009,Delhi Daredevils,Kings XI Punjab,0,2,0.0,1.0,7,10,0.5,0.6666666666666666,Delhi Daredevils
392184,2009,Deccan Chargers,Kolkata Knight Riders,0,2,0.0,1.0,2,6,0.14285714285714285,0.46153846153846156,Deccan Chargers
392185,2009,Royal Challengers Bangalore,Chennai Super Kings,1,1,0.5,0.5,5,9,0.3333333333333333,0.5294117647058824,Chennai Super Kings
392186,2009,Kings XI Punjab,Kolkata Knight Riders,1,1,0.5,0.5,10,6,0.625,0.42857142857142855,Kolkata Knight Riders
392188,2009,Royal Challengers Bangalore,Deccan Chargers,2,0,1.0,0.0,5,3,0.3125,0.2,Deccan Chargers
392189,2009,Chennai Super Kings,Delhi Daredevils,1,1,0.5,0.5,10,8,0.5555555555555556,0.5333333333333333,Delhi Daredevils
392190,2009,Kolkata Knight Riders,Rajasthan Royals,0,2,0.0,1.0,7,13,0.4666666666666667,0.7647058823529411,Rajasthan Royals
392191,2009,Royal Challengers Bangalore,Kings XI Punjab,0,2,0.0,1.0,5,10,0.29411764705882354,0.5882352941176471,Kings XI Punjab
392192,2009,Deccan Chargers,Mumbai Indians,1,1,0.5,0.5,4,8,0.25,0.5333333333333333,Deccan Chargers
392194,2009,Royal Challengers Bangalore,Delhi Daredevils,0,2,0.0,1.0,5,9,0.2777777777777778,0.5625,Delhi Daredevils
392195,2009,Kings XI Punjab,Rajasthan Royals,1,1,0.5,0.5,11,14,0.6111111111111112,0.7777777777777778,Kings XI Punjab
392196,2009,Chennai Super Kings,Deccan Chargers,1,1,0.5,0.5,10,5,0.5263157894736842,0.29411764705882354,Deccan Chargers
392197,2009,Kolkata Knight Riders,Mumbai Indians,0,2,0.0,1.0,7,8,0.4375,0.5,Mumbai Indians
392198,2009,Delhi Daredevils,Rajasthan Royals,1,2,0.3333333333333333,0.6666666666666666,10,14,0.5882352941176471,0.7368421052631579,Rajasthan Royals
392199,2009,Royal Challengers Bangalore,Kolkata Knight Riders,0,2,0.0,1.0,5,7,0.2631578947368421,0.4117647058823529,Royal Challengers Bangalore
392200,2009,Kings XI Punjab,Mumbai Indians,2,0,1.0,0.0,12,9,0.631578947368421,0.5294117647058824,Kings XI Punjab
392201,2009,Deccan Chargers,Delhi Daredevils,0,2,0.0,1.0,6,10,0.3333333333333333,0.5555555555555556,Delhi Daredevils
392202,2009,Chennai Super Kings,Rajasthan Royals,0,3,0.0,1.0,10,15,0.5,0.75,Chennai Super Kings
392203,2009,Kolkata Knight Riders,Mumbai Indians,0,3,0.0,1.0,7,9,0.3888888888888889,0.5,Mumbai Indians
392204,2009,Royal Challengers Bangalore,Kings XI Punjab,0,3,0.0,1.0,6,13,0.3,0.65,Royal Challengers Bangalore
392205,2009,Deccan Chargers,Rajasthan Royals,0,2,0.0,1.0,6,15,0.3157894736842105,0.7142857142857143,Rajasthan Royals
392206,2009,Chennai Super Kings,Delhi Daredevils,1,2,0.3333333333333333,0.6666666666666666,11,11,0.5238095238095238,0.5789473684210527,Chennai Super Kings
392207,2009,Kings XI Punjab,Kolkata Knight Riders,1,2,0.3333333333333333,0.6666666666666666,13,7,0.6190476190476191,0.3684210526315789,Kings XI Punjab
392208,2009,Royal Challengers Bangalore,Mumbai Indians,1,1,0.5,0.5,7,10,0.3333333333333333,0.5263157894736842,Royal Challengers Bangalore
392209,2009,Chennai Super Kings,Deccan Chargers,1,2,0.3333333333333333,0.6666666666666666,12,6,0.5454545454545454,0.3,Chennai Super Kings
392210,2009,Kings XI Punjab,Rajasthan Royals,2,1,0.6666666666666666,0.3333333333333333,14,16,0.6363636363636364,0.7272727272727273,Rajasthan Royals
392211,2009,Delhi Daredevils,Kolkata Knight Riders,0,1,0.0,1.0,11,7,0.55,0.35,Delhi Daredevils
392212,2009,Deccan Chargers,Mumbai Indians,2,1,0.6666666666666666,0.3333333333333333,6,10,0.2857142857142857,0.5,Deccan Chargers
392213,2009,Royal Challengers Bangalore,Rajasthan Royals,1,2,0.3333333333333333,0.6666666666666666,8,17,0.36363636363636365,0.7391304347826086,Rajasthan Royals
392214,2009,Chennai Super Kings,Kings XI Punjab,3,0,1.0,0.0,13,14,0.5652173913043478,0.6086956521739131,Chennai Super Kings
392215,2009,Delhi Daredevils,Mumbai Indians,1,1,0.5,0.5,12,10,0.5714285714285714,0.47619047619047616,Delhi Daredevils
392216,2009,Deccan Chargers,Kings XI Punjab,0,2,0.0,1.0,7,14,0.3181818181818182,0.5833333333333334,Kings XI Punjab
392217,2009,Chennai Super Kings,Rajasthan Royals,1,3,0.25,0.75,14,18,0.5833333333333334,0.75,Chennai Super Kings
392218,2009,Royal Challengers Bangalore,Mumbai Indians,2,1,0.6666666666666666,0.3333333333333333,8,10,0.34782608695652173,0.45454545454545453,Mumbai Indians
392219,2009,Delhi Daredevils,Kolkata Knight Riders,1,1,0.5,0.5,13,7,0.5909090909090909,0.3333333333333333,Delhi Daredevils
392220,2009,Deccan Chargers,Rajasthan Royals,0,3,0.0,1.0,7,18,0.30434782608695654,0.72,Deccan Chargers
392221,2009,Royal Challengers Bangalore,Kolkata Knight Riders,1,2,0.3333333333333333,0.6666666666666666,8,7,0.3333333333333333,0.3181818181818182,Royal Challengers Bangalore
392222,2009,Kings XI Punjab,Mumbai Indians,3,0,1.0,0.0,15,11,0.6,0.4782608695652174,Mumbai Indians
392223,2009,Deccan Chargers,Delhi Daredevils,0,3,0.0,1.0,8,14,0.3333333333333333,0.6086956521739131,Delhi Daredevils
392224,2009,Royal Challengers Bangalore,Chennai Super Kings,1,2,0.3333333333333333,0.6666666666666666,9,15,0.36,0.6,Royal Challengers Bangalore
392225,2009,Mumbai Indians,Rajasthan Royals,1,1,0.5,0.5,12,18,0.5,0.72,Rajasthan Royals
392226,2009,Delhi Daredevils,Kings XI Punjab,1,2,0.3333333333333333,0.6666666666666666,15,15,0.625,0.6,Kings XI Punjab
392227,2009,Chennai Super Kings,Mumbai Indians,1,2,0.3333333333333333,0.6666666666666666,14,12,0.56,0.48,Chennai Super Kings
392228,2009,Deccan Chargers,Kolkata Knight Riders,1,2,0.3333333333333333,0.6666666666666666,8,7,0.32,0.30434782608695654,Deccan Chargers
392229,2009,Deccan Chargers,Kings XI Punjab,0,3,0.0,1.0,9,16,0.36,0.64,Kings XI Punjab
392230,2009,Delhi Daredevils,Rajasthan Royals,1,3,0.25,0.75,15,18,0.6,0.72,Delhi Daredevils
392231,2009,Chennai Super Kings,Kolkata Knight Riders,2,0,1.0,0.0,14,7,0.56,0.2916666666666667,Kolkata Knight Riders
392232,2009,Royal Challengers Bangalore,Delhi Daredevils,0,3,0.0,1.0,10,15,0.4,0.6,Royal Challengers Bangalore
392233,2009,Kolkata Knight Riders,Rajasthan Royals,0,3,0.0,1.0,8,17,0.32,0.68,Kolkata Knight Riders
392234,2009,Chennai Super Kings,Kings XI Punjab,4,0,1.0,0.0,13,16,0.52,0.64,Chennai Super Kings
392235,2009,Delhi Daredevils,Mumbai Indians,2,1,0.6666666666666666,0.3333333333333333,14,12,0.56,0.48,Delhi Daredevils
392236,2009,Royal Challengers Bangalore,Deccan Chargers,2,1,0.6666666666666666,0.3333333333333333,10,9,0.4,0.36,Royal Challengers Bangalore
392237,2009,Delhi Daredevils,Deccan Chargers,4,0,1.0,0.0,15,9,0.6,0.36,Deccan Chargers
392238,2009,Royal Challengers Bangalore,Chennai Super Kings,2,2,0.5,0.5,11,13,0.44,0.52,Royal Challengers Bangalore
392239,2009,Royal Challengers Bangalore,Deccan Chargers,3,1,0.75,0.25,12,9,0.48,0.36,Deccan Chargers
419106,2009/10,Deccan Chargers,Kolkata Knight Riders,2,2,0.5,0.5,10,8,0.4,0.32,Kolkata Knight Riders
419107,2009/10,Mumbai Indians,Rajasthan Royals,1,2,0.3333333333333333,0.6666666666666666,12,16,0.48,0.64,Mumbai Indians
419108,2009/10,Kings XI Punjab,Delhi Daredevils,3,1,0.75,0.25,15,14,0.6,0.56,Delhi Daredevils
419109,2009/10,Kolkata Knight Riders,Royal Challengers Bangalore,2,2,0.5,0.5,8,12,0.32,0.48,Kolkata Knight Riders
419110,2009/10,Chennai Super Kings,Deccan Chargers,2,2,0.5,0.5,13,10,0.52,0.4,Deccan Chargers
419111,2009/10,Rajasthan Royals,Delhi Daredevils,3,2,0.6,0.4,15,14,0.6,0.56,Delhi Daredevils
419112,2009/10,Royal Challengers Bangalore,Kings XI Punjab,1,3,0.25,0.75,11,14,0.44,0.56,Royal Challengers Bangalore
419113,2009/10,Kolkata Knight Riders,Chennai Super Kings,1,2,0.3333333333333333,0.6666666666666666,9,13,0.36,0.52,Chennai Super Kings
419114,2009/10,Delhi Daredevils,Mumbai Indians,3,1,0.75,0.25,15,13,0.6,0.52,Mumbai Indians
419115,2009/10,Royal Challengers Bangalore,Rajasthan Royals,1,3,0.25,0.75,12,14,0.48,0.56,Royal Challengers Bangalore
419116,2009/10,Delhi Daredevils,Chennai Super Kings,2,2,0.5,0.5,15,14,0.6,0.56,Chennai Super Kings
419117,2009/10,Deccan Chargers,Kings XI Punjab,0,4,0.0,1.0,10,13,0.4,0.52,Deccan Chargers
419118,2009/10,Rajasthan Royals,Kolkata Knight Riders,3,1,0.75,0.25,14,9,0.56,0.36,Rajasthan Royals
419119,2009/10,Mumbai Indians,Royal Challengers Bangalore,2,2,0.5,0.5,14,13,0.56,0.52,Royal Challengers Bangalore
419120,2009/10,Deccan Chargers,Delhi Daredevils,1,4,0.2,0.8,11,15,0.44,0.6,Deccan Chargers
419121,2009/10,Chennai Super Kings,Kings XI Punjab,5,0,1.0,0.0,14,12,0.56,0.48,Kings XI Punjab
419122,2009/10,Mumbai Indians,Kolkata Knight Riders,4,0,1.0,0.0,13,9,0.52,0.36,Mumbai Indians
419123,2009/10,Royal Challengers Bangalore,Chennai Super Kings,3,2,0.6,0.4,14,13,0.56,0.52,Royal Challengers Bangalore
419124,2009/10,Kings XI Punjab,Rajasthan Royals,2,2,0.5,0.5,13,14,0.52,0.56,Rajasthan Royals
419125,2009/10,Chennai Super Kings,Mumbai Indians,2,2,0.5,0.5,13,13,0.52,0.52,Mumbai Indians
419128,2009/10,Royal Challengers Bangalore,Delhi Daredevils,1,3,0.25,0.75,15,15,0.6,0.6,Delhi Daredevils
419126,2009/10,Rajasthan Royals,Deccan Chargers,3,1,0.75,0.25,14,12,0.56,0.48,Rajasthan Royals
419127,2009/10,Kings XI Punjab,Kolkata Knight Riders,2,2,0.5,0.5,12,9,0.48,0.36,Kolkata Knight Riders
419129,2009/10,Rajasthan Royals,Chennai Super Kings,3,2,0.6,0.4,14,12,0.56,0.48,Rajasthan Royals
419130,2009/10,Deccan Chargers,Mumbai Indians,3,1,0.75,0.25,12,13,0.48,0.52,Mumbai Indians
419131,2009/10,Delhi Daredevils,Kolkata Knight Riders,2,1,0.6666666666666666,0.3333333333333333,15,9,0.6,0.36,Delhi Daredevils
419132,2009/10,Mumbai Indians,Kings XI Punjab,1,3,0.25,0.75,13,11,0.52,0.44,Mumbai Indians
419133,2009/10,Chennai Super Kings,Royal Challengers Bangalore,2,4,0.3333333333333333,0.6666666666666666,12,15,0.48,0.6,Chennai Super Kings
419134,2009/10,Delhi Daredevils,Rajasthan Royals,3,3,0.5,0.5,16,14,0.64,0.56,Delhi Daredevils
419135,2009/10,Kolkata Knight Riders,Deccan Chargers,3,2,0.6,0.4,8,12,0.32,0.48,Kolkata Knight Riders
419136,2009/10,Kings XI Punjab,Royal Challengers Bangalore,3,2,0.6,0.4,10,14,0.4,0.56,Royal Challengers Bangalore
419137,2009/10,Chennai Super Kings,Rajasthan Royals,2,4,0.3333333333333333,0.6666666666666666,13,13,0.52,0.52,Chennai Super Kings
419138,2009/10,Mumbai Indians,Deccan Chargers,2,3,0.4,0.6,13,12,0.52,0.48,Mumbai Indians
419139,2009/10,Kolkata Knight Riders,Kings XI Punjab,3,2,0.6,0.4,8,9,0.32,0.36,Kings XI Punjab
419140,2009/10,Delhi Daredevils,Royal Challengers Bangalore,4,1,0.8,0.2,16,14,0.64,0.56,Delhi Daredevils
419141,2009/10,Deccan Chargers,Rajasthan Royals,1,4,0.2,0.8,12,12,0.48,0.48,Rajasthan Royals
419142,2009/10,Chennai Super Kings,Mumbai Indians,2,3,0.4,0.6,13,13,0.52,0.52,Chennai Super Kings
419143,2009/10,Rajasthan Royals,Kings XI Punjab,3,2,0.6,0.4,13,10,0.52,0.4,Rajasthan Royals
419144,2009/10,Kolkata Knight Riders,Delhi Daredevils,1,3,0.25,0.75,8,16,0.32,0.64,Kolkata Knight Riders
419145,2009/10,Royal Challengers Bangalore,Deccan Chargers,3,2,0.6,0.4,14,12,0.56,0.48,Deccan Chargers
419146,2009/10,Kings XI Punjab,Mumbai Indians,3,2,0.6,0.4,9,13,0.36,0.52,Kings XI Punjab
419147,2009/10,Deccan Chargers,Chennai Super Kings,3,2,0.6,0.4,12,13,0.48,0.52,Deccan Chargers
419148,2009/10,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,0.4,0.6,13,9,0.52,0.36,Royal Challengers Bangalore
419149,2009/10,Delhi Daredevils,Kings XI Punjab,2,3,0.4,0.6,16,10,0.64,0.4,Kings XI Punjab
419150,2009/10,Rajasthan Royals,Mumbai Indians,2,2,0.5,0.5,13,13,0.52,0.52,Mumbai Indians
419151,2009/10,Deccan Chargers,Royal Challengers Bangalore,3,3,0.5,0.5,12,14,0.48,0.56,Deccan Chargers
419152,2009/10,Mumbai Indians,Delhi Daredevils,2,3,0.4,0.6,14,15,0.56,0.6,Mumbai Indians
419153,2009/10,Chennai Super Kings,Kolkata Knight Riders,3,1,0.75,0.25,13,9,0.52,0.36,Chennai Super Kings
419154,2009/10,Rajasthan Royals,Royal Challengers Bangalore,3,2,0.6,0.4,12,14,0.48,0.56,Royal Challengers Bangalore
419155,2009/10,Chennai Super Kings,Delhi Daredevils,3,2,0.6,0.4,14,14,0.56,0.56,Delhi Daredevils
419156,2009/10,Kings XI Punjab,Deccan Chargers,4,1,0.8,0.2,11,12,0.44,0.48,Deccan Chargers
419157,2009/10,Royal Challengers Bangalore,Mumbai Indians,3,2,0.6,0.4,15,14,0.6,0.56,Mumbai Indians
419158,2009/10,Kolkata Knight Riders,Rajasthan Royals,1,4,0.2,0.8,8,12,0.32,0.48,Kolkata Knight Riders
419159,2009/10,Kings XI Punjab,Chennai Super Kings,1,5,0.16666666666666666,0.8333333333333334,11,13,0.44,0.52,Chennai Super Kings
419160,2009/10,Delhi Daredevils,Deccan Chargers,4,2,0.6666666666666666,0.3333333333333333,14,12,0.56,0.48,Deccan Chargers
419161,2009/10,Kolkata Knight Riders,Mumbai Indians,0,5,0.0,1.0,9,14,0.36,0.56,Kolkata Knight Riders
419162,2009/10,Royal Challengers Bangalore,Mumbai Indians,3,3,0.5,0.5,15,14,0.6,0.56,Mumbai Indians
419163,2009/10,Chennai Super Kings,Deccan Chargers,2,4,0.3333333333333333,0.6666666666666666,14,13,0.56,0.52,Chennai Super Kings
419164,2009/10,Royal Challengers Bangalore,Deccan Chargers,3,4,0.42857142857142855,0.5714285714285714,14,13,0.56,0.52,Royal Challengers Bangalore
419165,2009/10,Chennai Super Kings,Mumbai Indians,3,3,0.5,0.5,15,14,0.6,0.56,Chennai Super Kings
501198,2011,Chennai Super Kings,Kolkata Knight Riders,4,1,0.8,0.2,15,9,0.6,0.36,Chennai Super Kings
501199,2011,Deccan Chargers,Rajasthan Royals,1,5,0.16666666666666666,0.8333333333333334,13,11,0.52,0.44,Rajasthan Royals
501200,2011,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,0,0.0,0.0,0,14,0.0,0.56,Royal Challengers Bangalore
501201,2011,Delhi Daredevils,Mumbai Indians,3,3,0.5,0.5,14,14,0.56,0.56,Mumbai Indians
501202,2011,Pune Warriors,Kings XI Punjab,0,0,0.0,0.0,0,10,0.0,0.4,Pune Warriors
501203,2011,Kolkata Knight Riders,Deccan Chargers,4,2,0.6666666666666666,0.3333333333333333,9,12,0.36,0.48,Kolkata Knight Riders
501204,2011,Rajasthan Royals,Delhi Daredevils,3,4,0.42857142857142855,0.5714285714285714,12,13,0.48,0.52,Rajasthan Royals
501205,2011,Royal Challengers Bangalore,Mumbai Indians,3,4,0.42857142857142855,0.5714285714285714,14,14,0.56,0.56,Mumbai Indians
501206,2011,Kings XI Punjab,Chennai Super Kings,1,6,0.14285714285714285,0.8571428571428571,9,15,0.36,0.6,Kings XI Punjab
501207,2011,Pune Warriors,Kochi Tuskers Kerala,0,0,0.0,0.0,1,0,1.0,0.0,Pune Warriors
501208,2011,Deccan Chargers,Royal Challengers Bangalore,4,4,0.5,0.5,12,14,0.48,0.56,Deccan Chargers
501209,2011,Rajasthan Royals,Kolkata Knight Riders,4,2,0.6666666666666666,0.3333333333333333,12,10,0.48,0.4,Kolkata Knight Riders
501210,2011,Mumbai Indians,Kochi Tuskers Kerala,0,0,0.0,0.0,15,0,0.6,0.0,Kochi Tuskers Kerala
501211,2011,Chennai Super Kings,Royal Challengers Bangalore,3,4,0.42857142857142855,0.5714285714285714,14,14,0.56,0.56,Chennai Super Kings
501212,2011,Deccan Chargers,Kings XI Punjab,2,4,0.3333333333333333,0.6666666666666666,12,9,0.48,0.36,Kings XI Punjab
501213,2011,Pune Warriors,Delhi Daredevils,0,0,0.0,0.0,2,13,1.0,0.52,Delhi Daredevils
501214,2011,Kolkata Knight Riders,Rajasthan Royals,3,4,0.42857142857142855,0.5714285714285714,11,12,0.44,0.48,Kolkata Knight Riders
501215,2011,Kochi Tuskers Kerala,Chennai Super Kings,0,0,0.0,0.0,1,14,0.3333333333333333,0.56,Kochi Tuskers Kerala
501216,2011,Delhi Daredevils,Deccan Chargers,4,3,0.5714285714285714,0.42857142857142855,13,12,0.52,0.48,Deccan Chargers
501218,2011,Mumbai Indians,Pune Warriors,0,0,0.0,0.0,15,2,0.6,0.6666666666666666,Mumbai Indians
501219,2011,Kolkata Knight Riders,Kochi Tuskers Kerala,0,0,0.0,0.0,12,2,0.48,0.5,Kochi Tuskers Kerala
501220,2011,Kings XI Punjab,Rajasthan Royals,2,4,0.3333333333333333,0.6666666666666666,10,11,0.4,0.44,Kings XI Punjab
501221,2011,Mumbai Indians,Chennai Super Kings,3,4,0.42857142857142855,0.5714285714285714,16,13,0.64,0.52,Mumbai Indians
501222,2011,Kolkata Knight Riders,Royal Challengers Bangalore,3,3,0.5,0.5,12,13,0.48,0.52,Royal Challengers Bangalore
501223,2011,Delhi Daredevils,Kings XI Punjab,2,4,0.3333333333333333,0.6666666666666666,12,10,0.48,0.4,Delhi Daredevils
501224,2011,Deccan Chargers,Mumbai Indians,3,3,0.5,0.5,12,16,0.48,0.64,Mumbai Indians
501225,2011,Rajasthan Royals,Kochi Tuskers Kerala,0,0,0.0,0.0,10,3,0.4,0.6,Rajasthan Royals
501226,2011,Chennai Super Kings,Pune Warriors,0,0,0.0,0.0,13,2,0.52,0.5,Chennai Super Kings
501227,2011,Delhi Daredevils,Royal Challengers Bangalore,5,1,0.8333333333333334,0.16666666666666666,12,13,0.48,0.52,Royal Challengers Bangalore
501228,2011,Pune Warriors,Chennai Super Kings,0,1,0.0,1.0,2,13,0.4,0.52,Chennai Super Kings
501229,2011,Kochi Tuskers Kerala,Deccan Chargers,0,0,0.0,0.0,3,12,0.5,0.48,Deccan Chargers
501230,2011,Delhi Daredevils,Kolkata Knight Riders,3,2,0.6,0.4,11,12,0.44,0.48,Kolkata Knight Riders
501231,2011,Rajasthan Royals,Mumbai Indians,2,3,0.4,0.6,10,16,0.4,0.64,Rajasthan Royals
501232,2011,Royal Challengers Bangalore,Pune Warriors,0,0,0.0,0.0,13,2,0.52,0.3333333333333333,Royal Challengers Bangalore
501233,2011,Kochi Tuskers Kerala,Delhi Daredevils,0,0,0.0,0.0,3,11,0.42857142857142855,0.44,Delhi Daredevils
501234,2011,Kolkata Knight Riders,Kings XI Punjab,3,3,0.5,0.5,13,10,0.52,0.4,Kolkata Knight Riders
501235,2011,Rajasthan Royals,Pune Warriors,0,0,0.0,0.0,11,2,0.44,0.2857142857142857,Rajasthan Royals
