match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
1303307,2022-06-26,T20I,Ireland,India,0,3,0.0,1.0,11,17,0.44,0.68,The Village,Ireland,India
1321311,2022-06-28,T20I,Malaysia,Singapore,0,2,0.0,1.0,11,9,0.44,0.6,Indian Association Ground,Singapore,Singapore
1320969,2022-06-28,T20I,Gibraltar,Belgium,0,0,0.0,0.0,2,12,0.10526315789473684,0.6666666666666666,Meersen,Belgium,Belgium
1320970,2022-06-28,T20I,Malta,Spain,0,2,0.0,1.0,12,14,0.48,0.7777777777777778,Royal Brussels Cricket Club Ground,Belgium,Spain
1303308,2022-06-28,T20I,India,Ireland,4,0,1.0,0.0,18,11,0.72,0.44,The Village,Ireland,India
1320971,2022-06-28,T20I,Denmark,Hungary,0,0,0.0,0.0,8,6,0.38095238095238093,0.46153846153846156,Meersen,Belgium,Denmark
1320972,2022-06-28,T20I,Portugal,Israel,0,0,0.0,0.0,6,0,0.75,0.0,Royal Brussels Cricket Club Ground,Belgium,Portugal
1321312,2022-06-29,T20I,Malaysia,Singapore,0,3,0.0,1.0,10,10,0.4,0.625,Indian Association Ground,Singapore,Malaysia
1320973,2022-06-29,T20I,Portugal,Malta,2,0,1.0,0.0,7,12,0.7777777777777778,0.48,Meersen,Belgium,Portugal
1320974,2022-06-29,T20I,Denmark,Gibraltar,0,0,0.0,0.0,9,2,0.4090909090909091,0.1,Royal Brussels Cricket Club Ground,Belgium,Denmark
1320975,2022-06-29,T20I,Israel,Spain,0,0,0.0,0.0,0,15,0.0,0.7894736842105263,Meersen,Belgium,Spain
1320976,2022-06-29,T20I,Hungary,Belgium,0,0,0.0,0.0,6,13,0.42857142857142855,0.6842105263157895,Royal Brussels Cricket Club Ground,Belgium,Belgium
1321313,2022-06-30,T20I,Singapore,Malaysia,3,1,0.75,0.25,10,11,0.5882352941176471,0.44,Indian Association Ground,Singapore,Malaysia
1320977,2022-07-01,T20I,Portugal,Spain,0,2,0.0,1.0,8,16,0.8,0.8,Meersen,Belgium,Spain
1320980,2022-07-01,T20I,Belgium,Denmark,0,0,0.0,0.0,14,10,0.7,0.43478260869565216,Royal Brussels Cricket Club Ground,Belgium,Belgium
1320979,2022-07-01,T20I,Malta,Israel,0,0,0.0,0.0,11,0,0.44,0.0,Meersen,Belgium,Malta
1320978,2022-07-01,T20I,Hungary,Gibraltar,1,0,1.0,0.0,6,2,0.4,0.09523809523809523,Royal Brussels Cricket Club Ground,Belgium,Gibraltar
1321998,2022-07-02,T20I,Malaysia,Bhutan,0,0,0.0,0.0,12,0,0.48,0.0,UKM-YSD Cricket Oval,Malaysia,Malaysia
1320982,2022-07-02,T20I,Belgium,Portugal,0,0,0.0,0.0,15,8,0.7142857142857143,0.7272727272727273,Royal Brussels Cricket Club Ground,Belgium,Portugal
1322011,2022-07-02,T20I,Singapore,P.N.G.,0,1,0.0,1.0,10,13,0.5555555555555556,0.52,Indian Association Ground,Singapore,Singapore
1320984,2022-07-02,T20I,Denmark,Spain,0,0,0.0,0.0,10,17,0.4166666666666667,0.8095238095238095,Royal Brussels Cricket Club Ground,Belgium,Denmark
1317149,2022-07-02,T20I,Bangladesh,West Indies,3,6,0.3,0.6,11,8,0.44,0.32,Windsor Park,West Indies,
1321999,2022-07-03,T20I,Thailand,Maldives,1,1,0.5,0.5,1,2,0.125,0.1111111111111111,UKM-YSD Cricket Oval,Malaysia,Maldives
